customer_id,most_popular_category,relationship_days,total_spend,beverage_categories,segment
WDNM7B8T5N3J0XGZQFPVER7DTG,lagers/pils/wheat,887,62.5,2,cheapo
GE8S77TQR528D2XMX8VAFSCVY0,zlagers/pils/wheat,312,301,10,explorer
5PF3JT6T0N2K51Y9VZEFM9DD78,seasonal,693,297.75,6,loyal core
45KCGAHC1945H1MEM85E0Z21MC,soda,353,165,7,loyal core
V7KXNFEFJD10MGDE4W28VA8CXM,wine,549,78.5,3,cheapo
0CC8K4WPZS6X1C5X8JXKJ5VNKC,soda,546,200.5,5,loyal core
65WX3C14J52S1FXAJQ29HZZTZC,seasonal/tasting/event,167,110.5,8,explorer
4SFZYCK1A92K4ZVGQE9MGRQ3D0,philipsburg brewing,111,31,4,newbie
5uPlLbcsJxYHq3ur,seasonal/event,665,125,2,loyal core
F958ZVGW192XN0HRRSKTEPYT30,lagers/pils/wheat,176,45,2,newbie
JC650JKX5N72AKBPYPFGESQ0DG,sour,559,279,5,loyal core
T27XCHQJH55XAP7Y4XQYKFEF6G,kombucha,769,60.5,2,cheapo
3FJGE57GBH7FX9KGZVGBGZTB4G,wine,119,270.5,8,explorer
4NF97H1RQH7M9AH28XTHDY29N8,soda,254,55.25,3,newbie
KHB8T3WFYX394X40PKE4GYDE74,sour,166,64,6,newbie
3YBBQJM1S17KK1WGKNDSPCN10G,wine,243,48.5,4,newbie
jGEDzaOImGktnCQU,wine,936,211.25,8,loyal core
QKFMWQ9RQS7NYTKD51GFJ0XR5W,seasonal/tasting/event,329,40.5,5,newbie
WB18T2H5K152PWY0JGVGA3Y4DM,sour,113,72.75,6,newbie
2G26KA11BS3KB9VAEAHD21DKYG,porter/stout,588,65,5,cheapo
CD8X3B3HAH0GHFZKWMX1ZMFH4R,ipa,618,68,1,cheapo
WATCRYBY5N69QD4BWYNQFZFP7R,lagers/pils/wheat,177,35,2,newbie
GHC1FWB4D55QF5BAEN4QB7EMKC,snacks,431,112.5,6,loyal core
EBHRQE7ZF56P8H43VZ741EZMBR,lagers/pils/wheat,746,18,3,cheapo
TC1VWESBS97A0Y6AJVZ1KP1H1M,seasonal/event,222,79,2,newbie
BGT783N1VH380G722E30CERK2G,wine,401,35,4,cheapo
B7F7E427SX4B6M2QC6KJCF70EW,tasting/event,135,79.5,4,newbie
PDADB66NQ55M2VRT5FPBS58E8M,wine,273,81,6,newbie
MMS68A551X5HEWNFQHGHQ8ZNW4,wine,541,141.5,6,loyal core
K10P5MVDQN6MPN54HA0ZT78924,soda,738,38,3,cheapo
KWYBFN1XCN2PFEPV8ZAHF30YJC,wine,237,368.5,9,explorer
DRKE3DCXH9602WS989YR5QAZD0,sour,665,172.5,6,loyal core
A2ZTZ8VJPH07WHKHCFRKK5JWT8,sours,176,41.5,4,newbie
5G9GZ2Y7157VWX7QX3WAPJRYPW,porters/stouts,611,36,2,cheapo
K0X0VWJHN15DAYDNE0SFSPM08C,wine,638,48.5,6,cheapo
VT6BK839Z12JRY6BPJRQPYS8PC,seasonal/event,554,101,4,loyal core
waEJQ5bxRZOFvc6u,porters/stouts,362,79.25,4,cheapo
EG3FY0H9B916YZ7ZDBH1NMGP44,ipa,542,110,1,loyal core
ACYHBAX9NH3J6VNGP03J6NBGN8,sour,415,232,11,loyal core
F05B4NF6KX4K5CCECX6NB7RKD8,sour,773,240,8,loyal core
G9YAw2Kz1A_9uloL,wheat beers!,678,93.5,7,cheapo
1SY8VFW8MS172R3W4VYAP0GXKW,lagers/pils/wheat,131,55.5,3,newbie
JH0SQ1ES1S720S1YJDNWNFASH4,porters/stouts,132,69.5,4,newbie
C5R831GTE14MEVHJAFTTC372TG,wine,324,273,13,explorer
FKYEC3AG3S2EWS62YEE6YCXH5G,lagers/pils/wheat,894,43.5,3,cheapo
6GQHAES1GX77D4KFAM381NH80C,sour,546,117,4,loyal core
AZFP4BHNWN7PGRKSGVQZ751FRG,z double ipa,462,219.5,11,loyal core
9KN58ZQ1W960D2B256DNWMKWFM,lagers/pils/wheat,162,94.5,2,newbie
1JoKYmfrlrhdVeFh,soda,877,68.25,10,cheapo
9DKZXZK0KH1XHAZ21TV1QARZJ0,lagers/pils/wheat,124,34,4,newbie
WZ2R5RYZX93QVEYGQEKQ0KAG4G,wine,859,131,4,loyal core
G3S9S0BWE155CV93Q08N0C162G,porters/stouts,238,35,4,newbie
7AVNFK61H92W6G8F5HW4X0924G,seasonal/event,192,113.5,4,explorer
85YT0XNS0S3D6V47TXNZC5VYHM,wine,762,25.5,3,cheapo
Q0PRH05FAS63NAW70GRP6T56JC,wine,830,419.75,17,loyal core
5SYW9TYEEX7H8W2ZSN2T4FZY7W,lagers/pils/wheat,258,47,4,newbie
47R3NEK8JD136XMQH1W07TATHR,seasonal/tasting/event,340,49,5,newbie
BDZ2RN8V2D4QPQ4YNWSRPDEFP0,lagers/pils/wheat,131,57,2,newbie
VQRX471ZX10STNYTZA9K4MKKX0,lagers/pils/wheat,337,19,2,newbie
W9V4CSNG1S6V15EKB1NQR4BSEW,porter/stout,337,30,1,newbie
S3Z045WPEH0JV104TDR58JJDAW,seasonal,363,139.5,5,loyal core
DH27W2FP995XGS45P7N5F6VTK0,sour,963,380,16,loyal core
56TJ6KMJF5384SBV22YPYDBDQC,lagers/pils/wheat,151,73.5,3,newbie
HGDGN4JP215GK6R5604HYWR738,wine,835,366,11,loyal core
B5M69XX5D106RGZZ26XFN0X6JR,wine,235,65,6,newbie
YF47VPVKP9331D5SWE37W0S8FG,flight,406,37,2,cheapo
04WVND348H35AN90WS3BNP899W,kombucha,441,27,1,cheapo
tbH5t9P4ee3myMhq,soda,446,53,4,cheapo
gyXBUayn2TqeclDe,sour,190,60.5,5,newbie
GJJV4PJJSS1T6XEZBD33ZR492G,wine tastings,918,322.75,17,loyal core
4ZS0P3JXB96H8PFSTG4HNSA0HR,seasonal/tasting/event,963,55.75,6,cheapo
W6P1WJKM2S17KEMV8A2KCZ8YH4,snacks,132,73,6,newbie
1I5O78nx3oSn8rfp,sour,289,65.5,6,newbie
QQ7D73CK6N04MSK8Z3FXF7DNJR,sour,259,44,4,newbie
DT0M19STPN0T38D45ZGCK263Q4,sour,134,70,4,newbie
WREBJCQT8H0NCXPJ9YVB0AD4RM,sour,636,203.25,10,loyal core
P83VPK4S1S0VYP277ME99H5XH4,seasonal/tasting/event,162,84,7,newbie
QPNVJJF54N7HAS9MR4283JQXFR,porters/stouts,631,40,3,cheapo
J592SRGRZD43GYTCMJ8JV4564W,seasonal/event,866,45.25,4,cheapo
PYT7V2V6G54M74WPF9NTKTV7C8,soda,310,40.5,3,newbie
YB34BWQNM11RK3YKBHYYG69B28,sour,643,32.5,4,cheapo
2MDCG2WMZ54190S82XA17JMK3M,sparkling wine,165,21,2,newbie
27XDE0KGQ1748PCV6DGVCSSSC4,wine,645,137,6,loyal core
2KY7MA56QH6R70DG4S18PRPED4,wine,664,414.5,10,loyal core
061CV823R54GB8B4K1YBZYQ8RW,sour,437,278.25,7,loyal core
RGCH484ER1312SZB412XZRK9J0,sour,161,26,3,newbie
P6R8V31TK10NB9R8RG4KPD1MJ8,sour,993,175.5,9,loyal core
SM9C4PHE6D0SH3FEP0B8ZH88FR,zipa,618,127,6,loyal core
8TJDS9GXMN76D2ER1V900MQ0QM,snacks,204,211.5,5,explorer
056Z26PAYX7Q8TY27S5H0HQH9G,lagers/pils/wheat,672,72,2,cheapo
X8815D4ZWD407F602AQVGPVWYM,sour,619,490,14,loyal core
YWWNJ80WHD5RQCWCP0NXHVXZRR,sour,418,356,7,loyal core
6PEX4RX9YD6DXD6BX7ZYWF6TA0,seasonal,384,125,5,loyal core
X5ZVY1ZCWD0WTKEH113K498QZW,wine,344,71.5,3,newbie
JJJXTX08816CZAGXAYRK8ZJPEG,sour,769,134.5,4,loyal core
6YEXMSK57575Q0Z3BYJA2NS638,seasonal,254,25.5,3,newbie
1ZCXS8W8G52PWGKQ7EZV8WJ8YG,sour,474,276.75,10,loyal core
SW5K988QNX2KCPY9MT7MEN3TQ0,wine,301,107.5,6,explorer
X2K71Q5P9X5W4XQBSJ636PBP58,wine,246,146,7,explorer
1GFMSGZHM976PH8F1G8GH6CMPR,sour,113,171.5,4,explorer
2W3QQS040X7AH1DZDEQGH0NPSG,snacks,453,177.25,9,loyal core
3HWSDY8HJN3Q70J3H04BMG4MDM,sour,213,60,4,newbie
ajaafJ1itlQZwb_n,"lagers, pils, wheat",622,51,2,cheapo
8P8R8J0BS56VMZ1C4ZF53KAJW4,seasonal/tasting/event,384,43.5,5,cheapo
D0A6A508K92EX885EDPK2N0TM8,lagers/pils/wheat,991,25,2,cheapo
2ETDMFQ2W57S2RN9DE5R5J7EDG,softgoods,335,750,13,explorer
5BFNQ6428531JPS6NZ6WN1JQ90,seasonal,967,81,3,cheapo
RDRQG5TR4D2W0RQEMZ0BSFVDF8,sour,239,138.5,5,explorer
9B5DPQKT6D7S5BK9SEGYMAJ5K8,wine,445,397.25,15,loyal core
TQ68HCZNY937B5BN37YDV6979W,porter/stout,115,47,3,newbie
A54DQCY9YS36JXQ6Z2JGVJ07Q0,soda,805,62,5,cheapo
SBCFANB7Z55F98MSEP1DQ0GGSW,lagers/pils/wheat,707,22.5,1,cheapo
Z6R4ZEW5CD5G2XVV1ZCN2PNF1G,wine,461,299,9,loyal core
67YT2W3VXH1RYSSWRN1XV2T0FG,ipa,158,73,2,newbie
FC1945Z0W52E150X6WXC7VY2W4,snacks,209,128,7,explorer
GW0S7XZSPH1QAN59BWA3SNPKM8,sour,194,61.5,4,newbie
F39W5A99V96KCPBTXENM79N28R,seasonal/tasting/event,376,30,4,cheapo
PBQPH1694D0SEGJ6N5NRWB2PD4,tasting/event,489,98,9,cheapo
E5WVJHYYV93714AKAE6111YHCC,lagers/pils/wheat,421,54.5,3,cheapo
4Y8SZDFWPH4XS1VBBBQYVWAP38,seltzer,268,120,8,explorer
9TS33H9G8S7WPSJ875R53H57AM,sour,708,600,7,loyal core
TTDKFC7Q2S786YRFWFXH7SHS1W,seasonal/tasting/event,637,33.5,5,cheapo
7JJWP2506D61Z9D26CQN1QXWMC,wine packages/tastings,890,241.75,9,loyal core
CHNA10Y9T17MZ28JT16AWJRTX4,lagers/pils/wheat,190,35.5,3,newbie
NF72P3A3311VTPKABGFTV49RPW,sour,339,230,7,explorer
BQSH4AQ5612PRXT8S95BQG1JNR,sour,192,98,8,newbie
Jkqeg31eF5bXaqe9,tastings,380,173.25,7,loyal core
WEJA1X70NS2X8GY3ZM016SVTY8,wine,877,273.5,12,loyal core
0Z8S0AMJNX0XPR79WT9DGT9JK0,lagers/pils/wheat,304,37,3,newbie
0EPN02EWQ52KGQ54XQEFVPRDR0,zlagers/pils/wheat,643,126,6,loyal core
70ZKW73F6H2S16TFMGNC4N6QVM,wine,134,215.5,7,explorer
T3CGA45E551SPWKAS3H7FG5V3R,lagers/pils/wheat,222,67.5,4,newbie
BC40Z8A12S53PZZ52AVJMSEVER,wine,853,179.5,7,loyal core
TBH5FATH415JRWJBERYWYV8NEM,z double ipa,677,969.75,18,loyal core
QDC66J2ZC13V38F5MGRRFNT9J8,white wine,890,380.5,9,loyal core
XV0BNZN0QH4AD5AG93S84BVED8,wine,667,168.25,6,loyal core
BWAW4Y0F355NWY7C9EP35EXB18,wine,359,227.5,10,loyal core
4G41BPP42H4WD10AH3DH2N9KZR,sour,690,101,3,loyal core
Y69ZHTVQX90TD35VNYYKP6ZWMC,sour,396,67,5,cheapo
V3E5A7HSZ52XB6T28D8NMB9484,wine,473,90,5,cheapo
11K9V0WB2N3GZ4N4WFBRQ3NB8C,zlagers/pils/wheat,456,204.5,9,loyal core
B70CBBSX7D284G49BF5FRBMJV4,seasonal/event,137,24.5,2,newbie
GHX21G4G1D7Y0KCC6J1NNCDXSW,seasonal/tasting/event,414,49.5,4,cheapo
Q7AQBQ1NH11SMPKPC33GB35EW4,lagers/pils/wheat,637,30,2,cheapo
9K0MDZ1R8H5NTHZQHGQ4YDHM74,sour,185,97,5,newbie
R3F3FKZN2N4ZRZ1CSXPPVH6ZS0,porters/stouts,253,56,6,newbie
EMqGxXV0xFALxBDR,sour,778,624.5,14,loyal core
K4R98C97353EGTVWQM5RCXX5NR,wine,415,147.5,7,loyal core
13NP1JF6Y901B0S90N6G0ND7R4,wine,378,43,4,cheapo
CSW8QAA1H51B583CA5RH40CA7C,wine,139,83,6,newbie
X0G4JKR2C91TZ3S73GXJNMM7M8,ipa,233,29,2,newbie
BJ2R5E760X1P7CDRFAFE8WH5KR,seasonal,206,273.5,6,explorer
186EE544ZN6A1ESQRQW53ZYBB0,sour,582,264,6,loyal core
9C3ZQGP61H6PYXZ7RDBQYAM0K4,seasonal/event,206,74.5,3,newbie
PEGNF9MYQD2MJRA96JZZG98EHW,sour,688,362.25,8,loyal core
AZPDZ3N2FD7KV8XGE37XNP06EG,wine,904,466.5,13,loyal core
A8QCZ38QN9588QXPMJWAJCARW4,snacks,494,282.5,11,loyal core
1GXFRQNS5D2VYZ1R0TY0CPXSE0,sour,945,20,4,cheapo
AQX05WJVM50BEYNWAQQ5W4WKMC,wine,587,265,11,loyal core
ZMKPDDP4H9694JBC1F125YG6WM,wine,964,173.5,9,loyal core
TCWYBBJS0H2Y9AEW3ET27118NR,lagers/pils/wheat,222,45.25,4,newbie
CVAYXQEWQ93H9AD0DHRKJ11DJ0,wine,295,128.75,9,explorer
9BWV8YDAHX0YF7JAHDMJZM6WTC,soda,390,200.25,5,loyal core
QBRNJWXMR91PK5CTD6ZB7TWPJG,soda,490,61.5,5,cheapo
F7N61YK4NH7JDB2P5NM38VEKQ4,wine,637,94.5,4,cheapo
N7RQRQ5Z7S691BNZXWNW3RHVVR,wine,436,51.5,3,cheapo
DTARKZV7312FB9KR7TBS7DC4ZW,wine,404,184.75,6,loyal core
PWBENM6RZ92YF3EMJKAH52C4Y8,ipa,276,24,3,newbie
"NA0WJ3WFD917PXNEBRFJG9F680",sour,169,158,6,explorer
9NHGPHZ3YD2M388AVPEN4P1RGM,seltzer,258,42,3,newbie
PFD3QXVB3N6K6GHQQYHXM6002G,red wine,977,91,3,cheapo
SM4TX482W12CB1G36F3D43KMC4,seasonal,133,39.5,4,newbie
XNR7NQTSGN4EGNVJE9DFJHE904,soda,301,135,6,explorer
zl9vG1H_SzekSr61,seasonal/tasting/event,132,37,6,newbie
81D2DXBT5511N72PAJWJZPN63C,wine,258,310.5,9,explorer
B1PDMEWVMN1GGYP8T9ADV3N06R,sour,802,68.5,5,cheapo
lGswcEYdb1eFHMjt,seasonal/event,984,45.5,2,cheapo
KXGJ6H1SQD7SKDN4SMMHCYJ984,sour,143,195.75,6,explorer
8KQVWM67M90CS4MHZ2RAVC85BG,ipa,459,21.5,1,cheapo
TV3C4KFSKS4ZWZ9HMVK3Z36ZCC,sour,951,67.5,6,cheapo
7BXB9KERT91Z51NKKAD0N6EJRG,wine,301,73.5,6,newbie
Q6VWQS29V90SEM727C52RPEVEG,sour,488,41.5,4,cheapo
X08NW6DYVN6SPW18BB3SVGF2H4,soda,411,61.25,5,cheapo
T7EJ14FV2D2ATG3S3W3HF6PVVG,sparkling wine,120,206.75,8,explorer
A2YQRAW45N3DMM28VE32P7E81G,growlers,330,65,2,newbie
DT2R8FMDB518911FB1VCTNC98R,ipa,965,21,2,cheapo
07HCJPCDBH128H8BTD2VN0QXHW,seasonal/tasting/event,568,88.5,8,cheapo
XB7WNY37QX0M52KAAXSVM8Q7WR,sour,130,363,7,explorer
C7HXGHD4H56E56CEZXHZ6CQT0G,wine,667,203.25,8,loyal core
Q9N2GX320N0BCX3QK54FGARFMR,lagers/pils/wheat,420,30,4,cheapo
MCV7PYH1H92SV077YEABYD58SG,seasonal/event,257,54.5,4,newbie
JM8DSMEDJ177S9ZD1M9J2TXRHC,wine,896,253,8,loyal core
EN31HEM5T11277J4X90PQWJ020,wine,266,690.5,10,explorer
SXE2QRNAJH5BXEPHQ3EQMFJXE0,wine,133,139,7,explorer
40MPP09EK972H4JXSM0D3PV1XC,seasonal,132,108.25,7,explorer
VC2GBMT4AH1X8WHKYSD464DD9G,seasonal/event,992,40.5,5,cheapo
Q8X51DT78X24321W7JTNF8ZR30,snacks,105,138.5,4,explorer
81T46S4B1H2WDCTZE5SJ46ZG00,sour,423,64,4,cheapo
AYQ5VAENS9578N2EE3EXNS94GM,seasonal/event,978,112.5,3,loyal core
TTX32CE01S1HYKSQH4X0FNXDBM,porters/stouts,449,34,5,cheapo
J539S1WS6D5CBBYG8ZK2HZ8Y8M,sour,165,25.5,3,newbie
P22VBVW03D5YPVRF1P3P9SAPDM,ipa,109,39.5,1,newbie
4Z9F6NK6FX0MTYHQMC5N7K45NW,wine,630,311.5,9,loyal core
6HHT5TD36D062Y7XHQA9ZZ4X9W,lagers/pils/wheat,164,39,3,newbie
4XECQBSN7D76B0VR8S5S1KCW3R,wine,225,109,5,explorer
TRYW3V648X3SV9VAZ09624ZG80,lagers/pils/wheat,197,69,3,newbie
GCBZ3JDG0H3E4VNNBA527X0W58,wine,942,420.5,11,loyal core
1TTGEBWN39504S85Y0MZ2W3EJM,sour,686,60.5,3,cheapo
81031CPAJX4KN4Y7HMRKCTWYQR,wine,761,103.5,4,loyal core
35ZQ5F947H6MRRER1KMEBSZ3FW,softgoods,361,83.5,6,cheapo
PZJGTJHPR56EWVXVSGQ8C17MJR,sour,465,15,2,cheapo
65VNHGS5716BEZFB97GB7MX9F0,soda,239,40,3,newbie
RAD7VTAXWH7G2RXE7EWSQZ6GNC,wine,110,16.5,3,newbie
J2WKNGK4091AGGQHQH7CHV4SA0,wine,661,159,11,loyal core
17N89ZZ4C16BSCGH9F8A8CFPZ0,wine,515,59.5,3,cheapo
FK37CM81GN1V541VDR1BZBJ3S0,porter/stout,364,92,4,cheapo
QBX53TBHZN03D7ZQRQP0AZEA74,lagers/pils/wheat,321,131.25,3,explorer
9RXQPDXDND7WD62XGBEWKDTS5R,wine,188,106.5,6,explorer
2KYM3SHRTH19S3CHQ9H1AP2RDR,sour,722,113,6,loyal core
PZWT1GG4H90HZFDFRTDRK8N9EG,wine,894,229.25,10,loyal core
BJZP7292GH0MEVDRFE08B9AFMW,ipa,416,55,1,cheapo
SMYFNSDH392A2GG8YWT4Z8M3AG,sour,200,197.75,10,explorer
0FPVQFDF096AYNX6GACFWAXAXM,seasonal/tasting/event,397,19,4,cheapo
Y9AV13C8RH5TASFCB8KHD6N72R,wine,924,209,11,loyal core
VQC74134N91SZ1MAWSTNV60ZW0,wine,378,64.5,5,cheapo
W7NX7MJ5KS26ZDK0D2QS4TRBYM,sour,407,45.5,2,cheapo
ZS8EKHB5997P3EVRGEESTSDW7G,sour,172,139,5,explorer
H9MBS1Z73D5PAX6FBJ0Z2GWZAR,zambers/pales,741,567,12,loyal core
NRR6C3D7R978PHXDSEAE1ZJ6EW,sour,860,150,5,loyal core
QAVHX88PR55CH91V33R1N7WVPR,soda,138,65.5,6,newbie
RYYENV2EXH0NN9EAQFZE1CH4JW,wine,204,312,10,explorer
HNWK21Q8BD5HQ8B616GN17ANRC,sour,280,92.5,3,newbie
7KYEMP2HDD3ZD0D6VDH4F8MCN8,white wine,161,252.25,7,explorer
ATJMV76XA53JV69692M7B31NWC,wine packages/tastings,110,185.5,9,explorer
P5MHQVDG7N4CSCWQKS0GJ8Z124,sour,349,142.5,7,loyal core
NN86Z57X153CZC6FJC5PZA35G4,sour,310,33.5,2,newbie
QZNCTA45RN7814XM2S6AGNMXQG,wine,307,69,6,newbie
EF4R6JHR9922TKFTBZYPF1WTW4,seasonal/tasting/event,448,75,5,cheapo
7305KCCKY142GQWCQQAZA6Z6VC,wine,233,52.5,6,newbie
CF6X3EXH797TK2H5JY7FDVWKX8,wine,595,171,8,loyal core
WB5YCSTQWN5KCQZ0PQ03CSVMF4,tastings,207,43.5,4,newbie
T9890VR7J914V2C9BZ66HHVSM8,wine,229,140.5,7,explorer
47J0BDY5CH3VK81VW22XFNWE4C,wine,357,178.5,9,loyal core
T9W9MMK99S7XEZ8YVBDRECCN3R,ipa,723,29.5,2,cheapo
5D6B78H6EN7BJTK0VHWX9B6EAG,wine,114,41.75,3,newbie
9CGFDHGCC55BK3HR0P2SX7EBF8,sour,631,150.5,5,loyal core
J1G71AB6W15SSBPTJR75ZG9X7M,ipa,895,119,2,loyal core
N9151MY3CX5Q74MGJ6Y0M2960W,lagers/pils/wheat,363,88,2,cheapo
VRJHD5Q9CS5CF1TAZCNZ7G2CQW,sour,319,136,5,explorer
V0RN7TTZ6S0BBFX7ZJXSFDD644,wine,130,146,11,explorer
3DYCVZJ91S1BV9K3WD76CK61TW,wine,584,140,4,loyal core
30VQFNADTX139BW7R392XSQ14M,sour,336,45.5,4,newbie
AXRA8EY3Z55TB8RBC50C0VAT3W,sour,190,99,7,newbie
6S0TDQBZD9156PGNCP1BDPVHFW,seasonal/event,120,34.5,2,newbie
VZBD1EXRVN1VYKJ4GVR8C9QNHM,sour,755,721.5,16,loyal core
SC5WRNY13X0P4VZ467DNBH1134,kombucha,623,34,3,cheapo
", 4VSCEC7K4D427B4GQFJHVD80TM",sour,701,117,3,loyal core
G8SWGVAP6D3EJRHEVEDXY27760,lagers/pils/wheat,167,74.5,5,newbie
HRW8BRTXQ14DWSWCDV1M0PSJPM,wine,374,106,6,loyal core
AAW9DEGKH17SYY977R2C921X3G,zsour,266,337.5,12,explorer
MP5R4VYVJD7WPXAR0NJNGJ99DW,zambers/pales,708,474.75,13,loyal core
P6PTC5VE614W4P52MKGHGJBNV8,seasonal/tasting/event,382,69,4,cheapo
4XX5Q7VYEH15MVBP4HYKJ7V4B0,wine,204,46.5,2,newbie
4MJB6KY5290S72BC3VEJ3C04DG,wine,619,237.5,4,loyal core
KYFA690WCS1APYCPWQ79MQPQEC,seasonal,862,75,3,cheapo
EXQES8W4C1652H4ZY9VEQGNQDG,seasonal/tasting/event,328,108.5,4,explorer
RW4PWX14N57WQFXRKESHZ36QGW,wine,453,129.5,8,loyal core
ECXR8V8WY56KJSPK5GSJK2BDFG,tasting/event,840,470.5,14,loyal core
739A6DTYYH678MHHQSX848CXMR,seasonal/event,239,34.5,4,newbie
D0P5CG0B7H5MDA82XBETAJ1718,sour,379,260.5,8,loyal core
41Z4T2C75D0HF0BXCR213S70VW,wine packages/tastings,258,52.5,2,newbie
WE03PQSTAD6NV2SWNPPDHWM2BC,sour,208,227,7,explorer
B17CNP273N7F3CQZTE75JVB524,sour,191,48,3,newbie
SRG9H4VP495FZ1V1CXZQY6RFXR,wine,376,390.5,13,loyal core
Z0DSWWTR0S6XYXQ7MMMM0WG5DR,seasonal/tasting/event,399,44,4,cheapo
ZV21XBXV6N23YWN2K8WRNYB04G,ipa,420,10,2,cheapo
MRX15G9J8H4Y73ZNF6JGG499E8,seasonal/event,101,28.5,2,newbie
YP2MC8829H0G50W3YNMKJ0D06M,lagers/pils/wheat,185,53.5,1,newbie
2DS2DJQAQX4Q6RSPYP8547DDNR,wine tastings,929,240,10,loyal core
G3X69A16BS2PV5DKCM49PGY0ZR,seasonal,245,528,2,explorer
XM7E9PVCJ56KSAZZB6GD1DCCPR,wine,318,174.25,6,explorer
0EVNR1GY1S7CX3SNQHPGEEXA0M,wine,285,146,6,explorer
SV309S04RS4197Q07DV9067FB0,porter/stout,283,61.5,2,newbie
FPDZ54FWB1353EY74WYEY9FX3R,lagers/pils/wheat,142,53,1,newbie
82Z0DQ0SDD29Z9VN09PAB3E7S4,seasonal/event,622,28,2,cheapo
103R7DA2D57RYJ9CEP41X2TDAG,zwine,510,734,21,loyal core
417R2NF3TS693CVVCAQR99GPE4,sour,115,188.5,9,explorer
K9F9MHE80S2XX5W72H0CX9GKFC,lagers/pils/wheat,226,35,2,newbie
6EFHDBMGQS70JR9KG9CYXFHKA4,sours,183,136.25,16,explorer
HQWHBZX8RN2GRQYH9YWEE1DG64,tastings,124,23,3,newbie
5647Y9KEV545GY8EYKVADY7VFM,sour,309,82.5,3,newbie
NJJRWC2V4X0095KCDC748NNPZ4,seasonal,825,52.75,4,cheapo
R9D4EEBZ492E7ED5FB914TB3VC,wine,945,246.75,7,loyal core
MGN8MZMBV52HYRET1DX48HDDJR,sours,932,568.75,16,loyal core
V4V47Y86YD2J8NK6GBYBQ1T780,sour,474,200.5,8,loyal core
P9MX8Z9HB56WYHCT5SQQCR7NJG,sour,520,49,3,cheapo
97VAMQK3VD1HCHN5MMHVK1C40W,tastings,278,24.5,3,newbie
EGND09YC0S79EY334YAX60W848,lagers/pils/wheat,251,68,3,newbie
PS5CA3WSG91W8MPBTWZDQMY9VG,seasonal/event,218,51.5,4,newbie
Y0MCQTYMVH4YXDWHNQ7S14G6M8,wine,518,126,7,loyal core
TE6XGXA2K52JH1G8RNM9R7TH0R,sour,111,32,5,newbie
BF4FPRE2H93Z0H2E7FKRZENWER,wine,546,292.5,11,loyal core
D80ZTE3NRS2DRVQ970VD6RJ17W,wine,355,581,18,loyal core
RR5WQAH45X50JWDZ3TZMS0Y3HW,wine,942,167.25,5,loyal core
39VT1Q98MN2P4KA3NT3G8PF0A4,wine,528,116,5,loyal core
9P3WVVS69N20V69451N23JQMD0,wine,655,388.5,14,loyal core
2696HC5R952TAJ9RWH0CXYMSBC,wine,595,239,11,loyal core
QG0CBC6D5X0FTRRSJ5XKP0TY1R,soda,202,79.75,5,newbie
S4FMXFTGJD3FQAP7FS117DX4Z4,wine,279,46.5,7,newbie
04XEQTY7AN5M9FV5BB2R2N6028,seasonal/event,351,115.5,5,loyal core
Q0SH52CBE930BAKPJ9PN4GD358,wine,202,69.5,3,newbie
GM2120GMW94H4PQWN8ERT25F60,wine,665,336,11,loyal core
SH1PQVCKFH1C3CSDJTV771VCAW,porters/stouts,317,48,3,newbie
F1MBW3S4C561Q9DP2H2CJYKZF0,snacks,343,111,7,explorer
TVPNRXCK5N062SPPV30YWG33FG,soda,695,36,4,cheapo
B7ZETXF24D318HT98QVR123M9G,ipa,832,31.5,3,cheapo
4CR0BK32XX1EN2JMMK4SGZ9Q2R,sour,385,27.5,3,cheapo
JZY7H8N0P91AS3AYYRJF2P4TS0,porter/stout,138,65,4,newbie
Z3GVWAXB7H08YG7CND7W7M71XG,sour,775,160,6,loyal core
2V77QHX2252831Z975DJXCH8X4,wine,105,42,3,newbie
8D61D1E4X12VGH7CTV3NYKRGN8,wine,305,69.5,7,newbie
JQ0T935MAN4AXAAJNDP1GGXFN0,wine,175,147,7,explorer
9AA30AR9SN5WFF703Y9RKAS4X0,sour,509,170.5,7,loyal core
P12SQB24Z96J8KM5VYJG981VMW,wine,171,87.5,7,newbie
6WH7EVVFRX6F98QMAAAKDY0XK4,sour,385,264.5,7,loyal core
2EBBG6621X5CQ5F2Z47K54QS3W,soda,343,114.5,5,explorer
AP9FSWHV2S6NENR08FKFTQ3GGC,lagers/pils/wheat,551,684.5,2,loyal core
6ANGFN2JG51PKF3SVYY0HVZNVG,lagers/pils/wheat,115,43.5,4,newbie
HYDDQSS98S1BJRX13T04HZTRXC,wine,736,235,13,loyal core
TQP0XZPGCS0QTX339BPS4GQS64,wine,259,536.25,11,explorer
SS0FMG9XYS19MG6PCW9HXR0SPW,sour,129,32.5,2,newbie
DEKAQ88QJ579WH5RJWTYS3DXTR,ipa,217,52.5,3,newbie
6DCF6EC8Z57EMH7MG13EX486J4,sour,363,61.5,6,cheapo
0GGN8BMFND2H14X5B60AN78TGR,wine,224,59.5,3,newbie
2M5T0T12K52FF72GKXYVB72X50,lagers/pils/wheat,458,43.5,4,cheapo
QDJ40P9YBN3A8JCP759N310YFG,lagers/pils/wheat,650,107.5,3,loyal core
SK7YY035J92P30SY23FQGVGF44,porter/stout,395,40,2,cheapo
